# Avida average data
# Tue May 30 11:40:07 2006
#  1: update
#  2: average merit
#  3: average gestation time
#  4: average fitness
#  5: repro rate?
#  6: average size
#  7: average copied size
#  8: average executed size
#  9: average abundance?
# 10: proportion of organisms that gave birth in this update
# 11: proportion of breed true organisms
# 12: average genotype depth
# 13: average generation
# 14: average neutral metric
# 15: average lineage label
# 16: true replication rate (based on births/update, time-averaged)

60 97 385.5 0.251622 0 100 100 97 2.28571 0 0 0.8125 4 -0.660959 0 0 
61 97 385.5 0.251622 0 100 100 97 2.28571 0 0 0.8125 4 -0.660959 0 0 
62 97 385.5 0.251622 0 100 100 97 2.28571 0 0 0.8125 4 -0.660959 0 0 
63 97 385.5 0.251622 0 100 100 97 2.28571 0 0 0.8125 4 -0.660959 0 0 
64 97 385.161 0.251844 0 100 100 97 2.81818 0.516129 0.387097 0.903226 5 -0.869667 0 0 
65 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
66 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
67 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
68 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
69 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
70 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
71 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
72 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
73 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
74 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
75 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
76 97 385.161 0.251844 0 100 100 97 2.81818 0 0 0.903226 5 -0.869667 0 0 
77 97 385.08 0.251897 0 100 100 97 2.17391 0.56 0.32 1.14 5.98 -1.05012 0 0 
78 97 385.08 0.251897 0 100 100 97 2.17391 0 0 1.14 5.98 -1.05012 0 0 
79 97 385.08 0.251897 0 100 100 97 2.17391 0 0 1.14 5.98 -1.05012 0 0 
80 97 385.08 0.251897 0 100 100 97 2.17391 0 0 1.14 5.98 -1.05012 0 0 
81 97 385.08 0.251897 0 100 100 97 2.17391 0 0 1.14 5.98 -1.05012 0 0 
82 97 385.08 0.251897 0 100 100 97 2.17391 0 0 1.14 5.98 -1.05012 0 0 
83 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0.0196078 0.0196078 1.15686 6 -1.07153 0 0 
84 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0 0 1.15686 6 -1.07153 0 0 
85 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0 0 1.15686 6 -1.07153 0 0 
86 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0 0 1.15686 6 -1.07153 0 0 
87 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0 0 1.15686 6 -1.07153 0 0 
88 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0 0 1.15686 6 -1.07153 0 0 
89 97.0392 391.314 0.249082 0 100 100 97.0392 2.21739 0 0 1.15686 6 -1.07153 0 0 
